QW_SEQ,SITE_ID,SITE_NAME,SAMPLE_DATE,LATITUDE,LONGITUDE,R_TOT_ORG_CARBON,TOT_ORG_CARBON_MGL,UPD_TOT_ORG_CARBON,R_DISS_ORG_CARBON,DISS_ORG_CARBON_MGL,R_SULFATE_MGL,SULFATE_MGL,R_PH,PH,R_TOT_UNFILTERED_MEHG,TOT_UNFILTERED_MEHG_NGL,UPD_TOT_UNFILTERED_MEHG,SUBS_R_TOT_UNFILTERED_MEHG,SUBS_TOT_UNFILTERED_MEHG,R_DISS_MEHG,DISS_MEHG_NGL,UPD_DISS_MEHG,SUBS_R_DISS_MEHG,SUBS_DISS_MEHG,R_PARTICULATE_MEHG,PARTICULATE_MEHG_NGL,SUBS_R_PARTICULATE_MEHG,SUBS_PARTICULATE_MEHG,R_TOT_UNFILTERED_HG,TOT_UNFILTERED_HG_NGL,UPD_TOT_UNFILTERED_HG,R_PARTICULATE_HG,PARTICULATE_HG_NGL,R_DISS_HG,DISS_HG_NGL,UPD_DISS_HG,SUBS_R_DISS_HG,SUBS_DISS_HG,SOURCE_TABLE
3886,3345100813509,"GULLY CREEK BRIDGE ON SHOALS RD NEAR MONETTA,SC",7/23/2007,33.7527778,-81.5858333,,6.042,,,4.6,,0.409,,3.7,,,,,,,0.23,,,0.23,,0.086,,0.086,,,,,0.772,,1.48,,,1.48,NAWQA_NY_SC_H20SELECT_20090206
3887,3345100813509,"GULLY CREEK BRIDGE ON SHOALS RD NEAR MONETTA,SC",11/26/2007,33.7527778,-81.5858333,,5.168,,,4.3,,0.722,,5.18,,,,,,,0.07,,,0.07,<,0.01,<,0.01,,,,,0.489,,1.04,,,1.04,NAWQA_NY_SC_H20SELECT_20090206
3888,3345100813509,"GULLY CREEK BRIDGE ON SHOALS RD NEAR MONETTA,SC",3/18/2008,33.7527778,-81.5858333,,5.593,,,4.9,,1.042,,4.85,,,,,,,0.08,,,0.08,<,0.01,<,0.01,,,,,0.812,,3.44,,,3.44,NAWQA_NY_SC_H20SELECT_20090206
3889,3345100813509,"GULLY CREEK BRIDGE ON SHOALS RD NEAR MONETTA,SC",4/14/2008,33.7527778,-81.5858333,,6.12,,,5.4,,0.812,,4.83,,,,,,,0.08,,,0.08,<,0.01,<,0.01,,,,,0.58,,3.12,,,3.12,NAWQA_NY_SC_H20SELECT_20090206
3890,02175000,"EDISTO RIVER NR GIVHANS, SC",4/12/2001,33.0279465,-80.3914876,,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3891,02175000,"EDISTO RIVER NR GIVHANS, SC",5/8/2001,33.0279465,-80.3914876,,,,,,,5.96,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3892,02175000,"EDISTO RIVER NR GIVHANS, SC",6/18/2001,33.0279465,-80.3914876,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3893,02175000,"EDISTO RIVER NR GIVHANS, SC",6/18/2001,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3894,02175000,"EDISTO RIVER NR GIVHANS, SC",6/18/2001,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3895,02175000,"EDISTO RIVER NR GIVHANS, SC",6/18/2001,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3896,02175000,"EDISTO RIVER NR GIVHANS, SC",7/9/2001,33.0279465,-80.3914876,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3897,02175000,"EDISTO RIVER NR GIVHANS, SC",8/7/2001,33.0279465,-80.3914876,,,,,,,7.24,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3898,02175000,"EDISTO RIVER NR GIVHANS, SC",8/7/2001,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3899,02175000,"EDISTO RIVER NR GIVHANS, SC",9/6/2001,33.0279465,-80.3914876,,,,,,,8.15,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3900,02175000,"EDISTO RIVER NR GIVHANS, SC",10/29/2001,33.0279465,-80.3914876,,,,,,,7.18,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3901,02175000,"EDISTO RIVER NR GIVHANS, SC",11/19/2001,33.0279465,-80.3914876,,,,,,,6.3526555,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3902,02175000,"EDISTO RIVER NR GIVHANS, SC",12/18/2001,33.0279465,-80.3914876,,,,,,,6.47,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3903,02175000,"EDISTO RIVER NR GIVHANS, SC",1/22/2002,33.0279465,-80.3914876,,,,,,,9.64,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3904,02175000,"EDISTO RIVER NR GIVHANS, SC",2/26/2002,33.0279465,-80.3914876,,,,,,,7.8450178,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3905,02175000,"EDISTO RIVER NR GIVHANS, SC",3/13/2002,33.0279465,-80.3914876,,,,,,,9.57,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3906,02175000,"EDISTO RIVER NR GIVHANS, SC",4/30/2002,33.0279465,-80.3914876,,,,,,,8.01,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3907,02175000,"EDISTO RIVER NR GIVHANS, SC",4/30/2002,33.0279465,-80.3914876,,,,,,,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3908,02175000,"EDISTO RIVER NR GIVHANS, SC",5/20/2002,33.0279465,-80.3914876,,,,,,,5.66,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3909,02175000,"EDISTO RIVER NR GIVHANS, SC",6/5/2002,33.0279465,-80.3914876,,,,,,,8.74,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3910,02175000,"EDISTO RIVER NR GIVHANS, SC",7/1/2002,33.0279465,-80.3914876,,,,,,,13.59,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3911,02175000,"EDISTO RIVER NR GIVHANS, SC",9/4/2002,33.0279465,-80.3914876,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3912,02175000,"EDISTO RIVER NR GIVHANS, SC",9/4/2002,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3913,02175000,"EDISTO RIVER NR GIVHANS, SC",11/14/2002,33.0279465,-80.3914876,,,,,,,6.03,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3914,02175000,"EDISTO RIVER NR GIVHANS, SC",2/25/2003,33.0279465,-80.3914876,,,,,,,7.31,,6.51,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3915,02175000,"EDISTO RIVER NR GIVHANS, SC",3/27/2003,33.0279465,-80.3914876,,,,,,,4.28,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3916,02175000,"EDISTO RIVER NR GIVHANS, SC",4/28/2003,33.0279465,-80.3914876,,,,,,,3.5,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3917,02175000,"EDISTO RIVER NR GIVHANS, SC",5/15/2003,33.0279465,-80.3914876,,,,,,,3.53,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3918,02175000,"EDISTO RIVER NR GIVHANS, SC",6/19/2003,33.0279465,-80.3914876,,,,,,,2.35,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3919,02175000,"EDISTO RIVER NR GIVHANS, SC",7/22/2003,33.0279465,-80.3914876,,,,,,,2.19,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3920,02175000,"EDISTO RIVER NR GIVHANS, SC",7/22/2003,33.0279465,-80.3914876,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3921,02175000,"EDISTO RIVER NR GIVHANS, SC",9/3/2003,33.0279465,-80.3914876,,,,,,,3.67,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3922,02175000,"EDISTO RIVER NR GIVHANS, SC",9/8/2003,33.0279465,-80.3914876,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3923,02175000,"EDISTO RIVER NR GIVHANS, SC",11/20/2003,33.0279465,-80.3914876,,,,,,,6.36,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3924,02175000,"EDISTO RIVER NR GIVHANS, SC",1/29/2004,33.0279465,-80.3914876,,,,,,,6.91,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3925,02175000,"EDISTO RIVER NR GIVHANS, SC",3/25/2004,33.0279465,-80.3914876,,,,,,,3.7,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3926,02175000,"EDISTO RIVER NR GIVHANS, SC",3/25/2004,33.0279465,-80.3914876,,,,,,,3.7,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3927,02175000,"EDISTO RIVER NR GIVHANS, SC",4/20/2004,33.0279465,-80.3914876,,,,,,,4.47,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3928,02175000,"EDISTO RIVER NR GIVHANS, SC",5/28/2004,33.0279465,-80.3914876,,,,,,,6.58,,6.52,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3929,02175000,"EDISTO RIVER NR GIVHANS, SC",6/29/2004,33.0279465,-80.3914876,,,,,,,9.23,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3930,02175000,"EDISTO RIVER NR GIVHANS, SC",7/23/2004,33.0279465,-80.3914876,,,,,,,9.282,,6.91,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3931,02175000,"EDISTO RIVER NR GIVHANS, SC",9/24/2004,33.0279465,-80.3914876,,,,,,,5.325,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3932,02175000,"EDISTO RIVER NR GIVHANS, SC",9/24/2004,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3933,02175000,"EDISTO RIVER NR GIVHANS, SC",11/18/2004,33.0279465,-80.3914876,,,,,,,5.853,,6.56,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3934,02175000,"EDISTO RIVER NR GIVHANS, SC",1/13/2005,33.0279465,-80.3914876,,,,,,,5.447,,6.41,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3935,02175000,"EDISTO RIVER NR GIVHANS, SC",1/13/2005,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3936,02175000,"EDISTO RIVER NR GIVHANS, SC",3/25/2005,33.0279465,-80.3914876,,,,,,,5.501,,6.39,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3937,02175000,"EDISTO RIVER NR GIVHANS, SC",5/24/2005,33.0279465,-80.3914876,,,,,,,5.743,,6.53,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3938,02175000,"EDISTO RIVER NR GIVHANS, SC",7/28/2005,33.0279465,-80.3914876,,,,,,,3.332,,5.76,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3939,02175000,"EDISTO RIVER NR GIVHANS, SC",9/30/2005,33.0279465,-80.3914876,,,,,,,4.937,,6.22,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3940,02175000,"EDISTO RIVER NR GIVHANS, SC",10/20/2005,33.0279465,-80.3914876,,,,,12.4,,,,,,,,,,,0.33,,,0.33,,0.072,,0.072,,,,,2.0882,,3.12,,,3.12,NAWQA_NY_SC_H20SELECT_20090206
3941,02175000,"EDISTO RIVER NR GIVHANS, SC",10/20/2005,33.0279465,-80.3914876,,,,,12.4,,11.555,,6.01,,,,,,,0.33,,,0.33,,0.072,,0.072,,,,,2.0882,,3.12,,,3.12,NAWQA_NY_SC_H20SELECT_20090206
3942,02175000,"EDISTO RIVER NR GIVHANS, SC",11/16/2005,33.0279465,-80.3914876,,,,,,,,,,,,,,,,0.16,,,0.16,,0.0253,,0.0253,,,,,0.7395,,1.36,,,1.36,NAWQA_NY_SC_H20SELECT_20090206
3943,02175000,"EDISTO RIVER NR GIVHANS, SC",11/16/2005,33.0279465,-80.3914876,,,,,4.5,,5.943,,6.24,,,,,,,0.16,,,0.16,,0.0253,,0.0253,,,,,0.7395,,1.36,,,1.36,NAWQA_NY_SC_H20SELECT_20090206
3944,02175000,"EDISTO RIVER NR GIVHANS, SC",12/15/2005,33.0279465,-80.3914876,,,,,8.4,,8.216,,6.13,,,,,,,0.18,,,0.18,,0.0134,,0.0134,,,,,0.4642,,2.26,,,2.26,NAWQA_NY_SC_H20SELECT_20090206
3945,02175000,"EDISTO RIVER NR GIVHANS, SC",12/15/2005,33.0279465,-80.3914876,,,,,,,,,,,,,,,,0.18,,,0.18,,0.0134,,0.0134,,,,,0.4642,,2.26,,,2.26,NAWQA_NY_SC_H20SELECT_20090206
3946,02175000,"EDISTO RIVER NR GIVHANS, SC",1/19/2006,33.0279465,-80.3914876,,,,,10.3,,,,,,,,,,,0.37,,,0.37,,0.0199,,0.0199,,,,,0.6443,,4.08,,,4.08,NAWQA_NY_SC_H20SELECT_20090206
3947,02175000,"EDISTO RIVER NR GIVHANS, SC",1/19/2006,33.0279465,-80.3914876,,,,,10.3,,7.165,,6.3,,,,,,,0.37,,,0.37,,0.0199,,0.0199,,,,,0.6443,,4.08,,,4.08,NAWQA_NY_SC_H20SELECT_20090206
3948,02175000,"EDISTO RIVER NR GIVHANS, SC",2/15/2006,33.0279465,-80.3914876,,,,,9.3,,,,,,,,,,,0.27,,,0.27,,0.0238,,0.0238,,,,,0.6306,,2.83,,,2.83,NAWQA_NY_SC_H20SELECT_20090206
3949,02175000,"EDISTO RIVER NR GIVHANS, SC",2/15/2006,33.0279465,-80.3914876,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3950,02175000,"EDISTO RIVER NR GIVHANS, SC",2/15/2006,33.0279465,-80.3914876,,,,,10.3,,,,,,,,,,,0.26,,,0.26,,0.055,,0.055,,,,,0.6402,,2.86,,,2.86,NAWQA_NY_SC_H20SELECT_20090206
3951,02175000,"EDISTO RIVER NR GIVHANS, SC",2/15/2006,33.0279465,-80.3914876,,,,,9.3,,6.284,,5.9,,,,,,,0.27,,,0.27,,0.0238,,0.0238,,,,,0.6306,,2.83,,,2.83,NAWQA_NY_SC_H20SELECT_20090206
3952,02175000,"EDISTO RIVER NR GIVHANS, SC",3/1/2006,33.0279465,-80.3914876,,,,,,,6.473,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3953,02175000,"EDISTO RIVER NR GIVHANS, SC",3/29/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,0.27,,,0.27,,0.0474,,0.0474,,,,,1.0483,,3.91,,,3.91,NAWQA_NY_SC_H20SELECT_20090206
3954,02175000,"EDISTO RIVER NR GIVHANS, SC",3/29/2006,33.0279465,-80.3914876,,,,,10,,4.939,,6.24,,,,,,,0.27,,,0.27,,0.0474,,0.0474,,,,,1.0483,,3.91,,,3.91,NAWQA_NY_SC_H20SELECT_20090206
3955,02175000,"EDISTO RIVER NR GIVHANS, SC",3/29/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3956,02175000,"EDISTO RIVER NR GIVHANS, SC",3/29/2006,33.0279465,-80.3914876,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3957,02175000,"EDISTO RIVER NR GIVHANS, SC",4/5/2006,33.0279465,-80.3914876,,,,,,,5.092,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3958,02175000,"EDISTO RIVER NR GIVHANS, SC",4/26/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,0.36,,,0.36,,0.3519,,0.3519,,,,,5.3742,,2.32,,,2.32,NAWQA_NY_SC_H20SELECT_20090206
3959,02175000,"EDISTO RIVER NR GIVHANS, SC",4/26/2006,33.0279465,-80.3914876,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3960,02175000,"EDISTO RIVER NR GIVHANS, SC",4/26/2006,33.0279465,-80.3914876,,,,,6.5,,6.351,,6.09,,,,,,,0.36,,,0.36,,0.3519,,0.3519,,,,,5.3742,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3961,02175000,"EDISTO RIVER NR GIVHANS, SC",5/4/2006,33.0279465,-80.3914876,,,,,,,5.313,,6.63,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3962,02175000,"EDISTO RIVER NR GIVHANS, SC",5/25/2006,33.0279465,-80.3914876,,,,,,,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3963,02175000,"EDISTO RIVER NR GIVHANS, SC",5/25/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,0.16,,,0.16,,0.0742,,0.0742,,,,,1.9003,,1.76,,,1.76,NAWQA_NY_SC_H20SELECT_20090206
3964,02175000,"EDISTO RIVER NR GIVHANS, SC",5/25/2006,33.0279465,-80.3914876,,,,,5,,6.254,,6.87,,,,,,,,,,,,,,,,,,,,,1.76,,,1.76,NAWQA_NY_SC_H20SELECT_20090206
3965,02175000,"EDISTO RIVER NR GIVHANS, SC",6/21/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3966,02175000,"EDISTO RIVER NR GIVHANS, SC",6/21/2006,33.0279465,-80.3914876,,,,,13.2,,10.665,,6.33,,,,,,,0.31,,,0.31,,0.0837,,0.0837,,,,,2.2384,,4.73,,,4.73,NAWQA_NY_SC_H20SELECT_20090206
3967,02175000,"EDISTO RIVER NR GIVHANS, SC",6/21/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3968,02175000,"EDISTO RIVER NR GIVHANS, SC",7/18/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,0.18,,,0.18,,0.0371,,0.0371,,,,,0.6795,,1.5,,,1.5,NAWQA_NY_SC_H20SELECT_20090206
3969,02175000,"EDISTO RIVER NR GIVHANS, SC",7/18/2006,33.0279465,-80.3914876,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3970,02175000,"EDISTO RIVER NR GIVHANS, SC",7/18/2006,33.0279465,-80.3914876,,,,,4.5,,12.487,,6.97,,,,,,,,,,,,,,,,,,,,,1.5,,,1.5,NAWQA_NY_SC_H20SELECT_20090206
3971,02175000,"EDISTO RIVER NR GIVHANS, SC",8/3/2006,33.0279465,-80.3914876,,,,,,,10.859,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3972,02175000,"EDISTO RIVER NR GIVHANS, SC",8/30/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,0.34,,,0.34,,0.087,,0.087,,,,,2.275,,2.77,,,2.77,NAWQA_NY_SC_H20SELECT_20090206
3973,02175000,"EDISTO RIVER NR GIVHANS, SC",8/30/2006,33.0279465,-80.3914876,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3974,02175000,"EDISTO RIVER NR GIVHANS, SC",8/30/2006,33.0279465,-80.3914876,,9.782,,,8.5,,11.946,,6.76,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3975,02175000,"EDISTO RIVER NR GIVHANS, SC",9/14/2006,33.0279465,-80.3914876,,,,,,,12.578,,6.65,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3976,02175000,"EDISTO RIVER NR GIVHANS, SC",9/27/2006,33.0279465,-80.3914876,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3977,02175000,"EDISTO RIVER NR GIVHANS, SC",9/28/2006,33.0279465,-80.3914876,,12.867,,,11.2,,8.096,,6.75,,,,,,,0.69,,,0.69,,0.1317,,0.1317,,,,,2.4646,,3.83,,,3.83,NAWQA_NY_SC_H20SELECT_20090206
3978,02175000,"EDISTO RIVER NR GIVHANS, SC",9/28/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3979,02175000,"EDISTO RIVER NR GIVHANS, SC",10/30/2006,33.0279465,-80.3914876,,4.979,,,4.3,,9.641,,6.33,,,,,,,0.15,,,0.15,,0.0117,,0.0117,,,,<,0.0549,,1.63,,,1.63,NAWQA_NY_SC_H20SELECT_20090206
3980,02175000,"EDISTO RIVER NR GIVHANS, SC",10/30/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3981,02175000,"EDISTO RIVER NR GIVHANS, SC",11/16/2006,33.0279465,-80.3914876,,,,,,,11.965,,6.65,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3982,02175000,"EDISTO RIVER NR GIVHANS, SC",11/30/2006,33.0279465,-80.3914876,,16.459,,,15.7,,13.454,,5.24,,,,,,,0.44,,,0.44,,0.032,,0.032,,,,,1.0608,,4.5,,,4.5,NAWQA_NY_SC_H20SELECT_20090206
3983,02175000,"EDISTO RIVER NR GIVHANS, SC",11/30/2006,33.0279465,-80.3914876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3984,02175000,"EDISTO RIVER NR GIVHANS, SC",12/13/2006,33.0279465,-80.3914876,,,,,,,7.443,,5.54,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3985,02175000,"EDISTO RIVER NR GIVHANS, SC",1/10/2007,33.0279465,-80.3914876,,,,,,,6.522,,6.64,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3986,02175000,"EDISTO RIVER NR GIVHANS, SC",1/25/2007,33.0279465,-80.3914876,,,,,,,6.572,,5.64,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3987,02175000,"EDISTO RIVER NR GIVHANS, SC",2/14/2007,33.0279465,-80.3914876,,,,,,,6.692,,6.61,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3988,02175000,"EDISTO RIVER NR GIVHANS, SC",3/14/2007,33.0279465,-80.3914876,,,,,,,5.04,,4.96,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3989,02175000,"EDISTO RIVER NR GIVHANS, SC",3/29/2007,33.0279465,-80.3914876,,,,,,,,,5.66,,,,,,,,,,,,,,,,,,,,,,,,,NAWQA_NY_SC_H20SELECT_20090206
3990,3345100813509,"GULLY CREEK BRIDGE ON SHOALS RD NEAR MONETTA,SC",6/3/2008,33.7527778,-81.5858333,,,,,5.2,,0.533,,5.2,,,,,,,0.25,,,0.25,,0.062,,0.062,,,,,1.176,,2.32,,,2.32,NAWQA_NY_SC_H20SELECT_20090206
3991,3345100813509,"GULLY CREEK BRIDGE ON SHOALS RD NEAR MONETTA,SC",10/6/2008,33.7527778,-81.5858333,,5.192,,,4.3,,0.398,,4.21,,,,,,,,,,,<,0.01,<,0.01,,,,,1.441,,1.23,,,1.23,NAWQA_NY_SC_H20SELECT_20090206
3992,3344280813547,MCTIER CREEK ABOVE GULLY CREEK,6/4/2007,33.7411111,-81.5963889,,10.315,,,9,,1.199,,5.58,,,,,,,0.17,,,0.17,,0.0793,,0.0793,,,,,1.4195,,2.45,,,2.45,NAWQA_NY_SC_H20SELECT_20090206
3993,3344280813547,MCTIER CREEK ABOVE GULLY CREEK,7/23/2007,33.7411111,-81.5963889,,6.306,,,5.6,,,,2.89,,,,,,,0.16,,,0.16,,0.041,,0.041,,,,,0.424,,1.5,,,1.5,NAWQA_NY_SC_H20SELECT_20090206
3994,3344280813547,MCTIER CREEK ABOVE GULLY CREEK,11/26/2007,33.7411111,-81.5963889,,4.869,,,4.6,,0.726,,5.78,,,,,,<,0.04,0.0286,,0.0286,<,0.01,<,0.01,,,,,0.297,,0.95,,,0.95,NAWQA_NY_SC_H20SELECT_20090206
3995,3344280813547,MCTIER CREEK ABOVE GULLY CREEK,3/18/2008,33.7411111,-81.5963889,,7.056,,,6.5,,1.939,,5.43,,,,,,,0.12,,,0.12,,0.02,,0.02,,,,,0.524,,2.38,,,2.38,NAWQA_NY_SC_H20SELECT_20090206
3996,3344280813547,MCTIER CREEK ABOVE GULLY CREEK,4/14/2008,33.7411111,-81.5963889,,7.086,,,6.4,,1.455,,5.46,,,,,,,0.12,,,0.12,,0.02,,0.02,,,,,0.473,,1.7,,,1.7,NAWQA_NY_SC_H20SELECT_20090206
3997,3344280813547,MCTIER CREEK ABOVE GULLY CREEK,6/3/2008,33.7411111,-81.5963889,,,,,6.9,,0.777,,5.48,,,,,,,0.21,,,0.21,,0.038,,0.038,,,,,0.695,,2.08,,,2.08,NAWQA_NY_SC_H20SELECT_20090206
3998,3344280813547,MCTIER CREEK ABOVE GULLY CREEK,10/6/2008,33.7411111,-81.5963889,,5.544,,,5.2,,0.407,,5.79,,,,,,,,,,,<,0.01,<,0.01,,,,,0.226,,1.04,,,1.04,NAWQA_NY_SC_H20SELECT_20090206
